Date,ABEV,AFYA,AGRO,AMX,ARCO,ASR,AVAL,BAK,BAP,BBAR,BBD,BCH,BLX,BMA,BRFS,BSAC,BSBR,BVN,CAAP,CCU,CEPU,CIB,CINT,CPA,CX,DESP,DLO,EC,EDN,ERJ,EVEX,FMX,GGAL,GGB,GLOB,GPRK,IFS,INTR,IRS,ITUB,KOF,MELI,NEXA,NU,OMAB,PAAS,PAC,PAGS,PAM,PAX,PBR,PSMT,SCCO,SGML,SID,SQM,SUPV,TBBB,TGLS,TGS,TS,TV,TX,UGP,VALE,VINP,VIST,VLRS,VTEX,XP,YPF
2015-01-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-05,-0.01867950023854359,NaN,-0.010077049916593195,-0.015313792475684984,0.01092695477661687,-0.02475705001394779,-0.037590278297746416,-0.06609893843376269,-0.027678006333852423,-0.030126554024699992,-0.012725488886678349,-0.013408474900816092,-0.020453378624183838,-0.03629758703346919,-0.024265461165976276,-0.004111299729896434,-0.020819129549993987,0.05825150669634915,NaN,-0.040891737374067816,NaN,-0.04701550007060096,NaN,-0.013203565871767964,-0.026715206652408785,NaN,NaN,-0.09066126017507936,-0.026579637804712064,-0.03405103835131218,NaN,-0.028866485892883986,-0.025369428011525308,-0.05714409990676578,-0.03679784422052945,-0.05758603839211407,NaN,NaN,-0.0019376645397115588,-0.011986840780589647,-0.012599759381346942,-0.01239281121104252,NaN,NaN,-0.009337628143610388,0.03289404377149596,0.013218269696680274,NaN,-0.012685159527315637,NaN,-0.10768954487068794,-0.0011138757595441362,-0.050475788262248855,NaN,-0.05269987428656591,-0.022371234140902363,NaN,NaN,-0.003011151486247865,-0.08806364395186761,-0.053213931997953434,-0.025844219569077787,-0.05089657548102533,-0.031027419685053514,-0.026805109525427806,NaN,NaN,-0.01828622382341827,NaN,NaN,-0.053090091027797826
2015-01-06,0.03699016997976767,NaN,0.0012761933037686024,0.0,-0.02383513457084585,0.005299977987627713,-0.0009925832792649913,-0.02360245659011362,-0.0014203387764686326,0.006105353530174273,0.04784700174697809,-0.004159377469326486,-0.008844673368275213,-0.008468435686904918,0.008449925226843291,-0.0015519533415453424,0.006282364564502929,0.03828243872393022,NaN,0.021763567238771486,NaN,0.004582421066905873,NaN,-0.00949555734891483,0.01241416340286694,NaN,NaN,-0.009328336143992866,-0.0011229647446238111,-0.018606851960602633,NaN,0.019101412052316746,0.0,0.09164368013332658,-0.034732806918892134,-0.03011221856957147,NaN,NaN,0.038888151774786106,0.031662591050596545,0.01738668381707953,-0.018021091338864537,NaN,NaN,0.04176518873041912,0.03477738003245978,0.02841493834658726,NaN,-0.01392630969819475,NaN,-0.008277703506383571,0.0016697129224736429,0.0011038317806097986,NaN,0.07296786137242486,-0.014346123575216474,NaN,NaN,0.0,-0.01925043404686233,-0.003176036715184072,-0.0033514600563546715,-0.027387376587999057,0.00936636536422819,0.051676389259387,NaN,NaN,0.0,NaN,NaN,-0.0032377233219733625
2015-01-07,0.016352975748141096,NaN,0.0125573424109513,0.02220430262432771,0.0018605063753809326,0.01402526402010107,0.006023037693500877,0.0034081465859749915,0.004769666153463525,0.010578181593051017,0.026015013783308172,0.012576110382979344,-0.000683074418937224,0.019325302044205017,0.050940918767345966,0.02499402499840908,0.05098687213529263,-0.011332685252880115,NaN,0.002204936963351223,NaN,0.0006536121988531818,NaN,0.000298415840421562,0.031396898261031314,NaN,NaN,0.033574928291761674,0.017817843316793702,0.0008531838293297511,NaN,0.0085944511478111,0.0202183282677999,0.078744367511556,-0.030966584108389483,-0.04158718984450771,NaN,NaN,0.006236979303631429,0.027727798139578486,0.00823343920503472,-0.0019680007544486955,NaN,NaN,0.0059821409721307894,-0.014753378211764367,0.0072881586351565275,NaN,0.029757774914875412,NaN,0.029484440563022907,0.019181102775338132,0.01721669401121817,NaN,0.08666399347069592,-0.00042541003077722905,NaN,NaN,0.017997628893873685,0.03809947925555124,-0.012460447027875965,0.011840424512996162,0.009821115046721118,0.02701132779546711,0.0242676810905611,NaN,NaN,0.0011527378798081855,NaN,NaN,-0.013457409346644411
2015-01-08,0.010576118549260105,NaN,0.017322352469856694,0.021715629233410194,0.0,0.023453058030108664,0.0080018997830833,0.0067672631626103374,0.009215860211817528,0.017884164086542587,0.01024339827588161,0.011263980289375919,0.0037511483582819416,0.022564280473777565,-0.010156110655800799,0.01301898680646607,-0.018058986478960426,-0.024021556509012942,NaN,0.09149699160719393,NaN,-0.010504518034130328,NaN,0.013813933480694374,0.01779256800309792,NaN,NaN,0.05176032659323937,0.022914259522875735,-0.01403235730616803,NaN,0.01881283772167741,0.0242326536394466,-0.0026652902720806226,-0.0028632804100152676,-0.025791984112167654,NaN,NaN,-0.02453577256334505,0.022505825964654447,0.012169305071993541,0.014827400263710544,NaN,NaN,-0.012000283428836855,-0.020024001820695414,-0.0018543121843577204,NaN,0.04002586617584347,NaN,0.0864828078140486,0.01903430842074716,0.028279341449171547,NaN,-0.006062245542883482,-0.002982948283025255,NaN,NaN,-0.02509032997842464,-0.0031042992939843694,0.015636483743060037,0.009911378194447984,0.009737974536291993,0.0,0.027217382208158947,NaN,NaN,-0.008097210232619556,NaN,NaN,0.024338290441483945
2015-01-09,0.014434445427509157,NaN,0.015823718009250864,0.016431395178210906,-0.035819475562512526,-0.01092778037524944,0.02261852311263235,-0.0008344123631875977,-0.011276202029777416,0.005887255482545761,-0.019809821049124876,-0.011263980289375919,-0.014758375557850645,0.009553699084447143,-0.005971108304397177,-0.002994932507257353,-0.0020074193954748853,0.07313132735586692,NaN,-0.0904007262538351,NaN,0.0004401021107915959,NaN,0.004204927225871735,0.0019537013815247306,NaN,NaN,0.002445552265295081,0.03289421240500534,-0.006072500188115004,NaN,0.0013799645249408243,0.0012615374405862134,-0.023810648693718517,0.005005373339069585,0.0021610847077511153,NaN,NaN,-0.007033890357720729,-0.024801418087464278,0.02167022133566654,-0.011140570221174428,NaN,NaN,0.013894190610013624,0.03769979890467523,-0.006523659601108012,NaN,0.010010093595100411,NaN,0.0434029899525431,-0.10661172391043561,0.001768105804773601,NaN,-0.019412825786038077,0.020266891717044988,NaN,NaN,-0.004075673635721255,0.006236672833551893,-0.015992661165708633,0.0035817037407515073,-0.0024287195492633806,0.005846431778434802,-0.002348415899299905,NaN,NaN,0.016129381929884,NaN,NaN,-0.0003995039545765522
2015-01-12,0.006337889981270051,NaN,-0.0036197356993012963,-0.010628237365799542,-0.029207549341512706,-0.004080256252784409,0.006784718064872353,0.0025298637880339925,-0.023799099532702428,-0.012562096195591455,-0.028581170947735712,-0.0035329343773029542,-0.005889710768467449,-0.005480568359019333,-0.0029938612489557315,-0.02116413481985413,-0.02052191440270379,0.04508002886216822,NaN,0.00767518426062308,NaN,0.0021976098858504933,NaN,0.0053525257183251185,-0.015761006038116143,NaN,NaN,-0.054841392898615116,-0.004184106522573838,-0.008156502567855384,NaN,-0.00877003801932652,-0.006945279199352505,-0.04945135995349803,-0.026745359975475225,-0.02196537617572658,NaN,NaN,0.016546515778504745,-0.03326309959731644,-0.010776412004760871,-0.016573276184959518,NaN,NaN,-0.0018939071811767683,0.04102022397983962,0.0,NaN,0.01972450534777881,NaN,-0.07193345360994574,0.01771854377077897,-0.017423787416051884,NaN,-0.02979770750944763,-0.016858533403242504,NaN,NaN,0.0,-0.03157975855700201,-0.03871954937759092,-0.03299876340017471,0.0030226099197125933,-0.028500184881348423,0.0,NaN,NaN,0.08853402669378685,NaN,NaN,-0.06373690010049593
2015-01-13,0.007891163435811865,NaN,-0.03830865222305868,-0.005803157812411364,0.029207549341512706,0.028669766633472094,0.004821953139695356,0.014225680346371172,0.00039640119040296184,0.021334082268428478,0.011361483574608311,0.00014120429637509702,-0.04118637867738828,0.026410830295833243,-0.011216936661976096,-0.0045966886800044016,0.007949767624387372,-0.01656134032620793,NaN,-0.001096586766342611,NaN,0.006559154151448254,NaN,0.017986680267434885,-0.014012516610621084,NaN,NaN,0.014791988569508918,0.002094241603114888,0.014806424959839415,NaN,0.007851301433229985,0.03058347539768036,-0.00847512576846865,0.018868484304382704,-0.006699051423147084,NaN,NaN,-0.01142605771535754,0.011740730230924923,0.014676567705070198,-0.0024974764936738225,NaN,NaN,-0.014472956151900362,-0.027482645693831742,0.011925627262784122,NaN,-0.004894772376728529,NaN,0.031434142808668075,0.004206193474789899,-0.0492335578195191,NaN,-0.025592416127424217,-0.006400231205570872,NaN,NaN,0.0,-0.035869408863909436,-0.003732112086858752,0.010715785925298427,0.007234396634536733,0.016226947171474215,-0.0058701219661612125,NaN,NaN,0.0,NaN,NaN,-0.015072090940134508
2015-01-14,0.006248625553601839,NaN,0.011269197547434384,0.012455122699119414,-0.01353175918364391,-0.021904328061891576,0.0038304171085752348,-0.03725759992324518,-0.03414967110418843,0.01086339381155943,0.03193297600680989,-0.021920665754711965,-0.0018120703603812238,0.006030885060584357,0.02527033219871022,-0.015988379920842455,0.02877770962603521,-0.06067723160991134,NaN,-0.008781115923635952,NaN,-0.017590886902699943,NaN,-0.0055433234341792925,-0.029632692201104316,NaN,NaN,0.011430370639665233,0.06577990511326437,-0.06396243900375165,NaN,-0.005420117758884402,0.0061209258061802885,-0.022957904342903124,0.019929485236599653,0.03734467885199133,NaN,NaN,-0.018675926220498962,0.019221495373041853,-0.00983502167183925,-0.012159002661033647,NaN,NaN,0.015017265412163638,-0.008674255525038532,-0.022419428486549542,NaN,-0.009862012869115588,NaN,0.005887007803618727,-0.02766124181128138,-0.03800128235094169,NaN,-0.03162125335275785,-0.02292461594010886,NaN,NaN,0.005092001836711546,0.009907226613540265,0.005217754375612227,-0.0147273422957781,-0.04543295990566465,0.01860700550415828,-0.05686246040901999,NaN,NaN,-0.014752638475038271,NaN,NaN,0.033702771620053085
2015-01-15,-0.00781690189161055,NaN,-0.017583542960480036,0.00133134588712025,-0.011739556634567494,-0.02309924824653553,0.0009683963329587542,-0.021801656534573333,0.0029301503421033104,0.006453056199901663,-0.03797302831361771,-0.007724003973761384,-0.018326244743084974,-0.0037075559819257364,-0.00423686600592621,-0.009930267378172708,0.012090289321269432,0.01850706967883964,NaN,0.0027545810104676605,NaN,0.007072551088249668,NaN,0.0125733845487499,-0.018842221892108935,NaN,NaN,-0.021707763077759568,-0.0890613799358233,-0.008948496972346565,NaN,-0.025527995243779245,-0.003059954945839216,-0.0029678105427202728,-0.03222620437774815,-0.04182623919654538,NaN,NaN,0.0,-0.03330599034153692,-0.042916327375768226,-0.013932923636146732,NaN,NaN,-0.0068003498424302755,0.038022407667320124,0.020108591043574986,NaN,-0.04458691901462286,NaN,0.013120404802160479,-0.007701143875056715,0.004680765802040021,NaN,-0.03255114034910744,-0.0057099675209233425,NaN,NaN,0.0,0.045029454819194514,0.0018580858245580423,-0.011184465872000615,-0.004404612638349459,-0.017530473047360662,-0.004992601578702738,NaN,NaN,0.00950878796902721,NaN,NaN,-0.03500516907137019
